source_index,word,category
872,idiot,低俗色情
873,anjing,低俗色情
873,asu,低俗色情
873,jiamput,低俗色情
873,keparat,低俗色情
873,picek,低俗色情
873,telek,低俗色情
873,pejuh,低俗色情
873,siwuk,低俗色情
873,kotang,低俗色情
873,idiot,低俗色情
875,setan,宗教
875,banci,低俗色情
876,bodoh,低俗色情
876,gila,低俗色情
876,sial,低俗色情
878,kampret,低俗色情
879,bodo,低俗色情
879,pikun,低俗色情
879,mabuk kecubung,低俗色情
880,sarap,低俗色情
882,tolol,低俗色情
883,mesum,低俗色情
883,budek,低俗色情
889,memek,低俗色情
891,brengsek,低俗色情
892,banci,涉敏
892,bloon,低俗色情
893,banci,低俗色情
893,planga plongo,低俗色情
894,tolol,低俗色情
895,anjir,低俗色情
897,bacot,低俗色情
897,telek,低俗色情
898,bacot anjeng,低俗色情
899,tolol,低俗色情
900,anjir,低俗色情
901,anjir,低俗色情
902,pejuh,低俗色情
902,memek,低俗色情
904,bajingan,低俗色情
904,penista agama,宗教
904,jongos2,低俗色情
904,mulut jamban,低俗色情
905,anjir,低俗色情
906,apaan,低俗色情
907,setan terkutuk,宗教
908,ngentot,低俗色情
909,kunyuk,低俗色情
909,kehed,低俗色情
911,banci,涉敏
911,mangkal,低俗色情
912,banci,低俗色情
913,ngentot,低俗色情
914,kampret,低俗色情
915,bego,低俗色情
915,idiot,低俗色情
916,kunyuk,低俗色情
916,bokep,低俗色情
917,memek,低俗色情
917,horny,低俗色情
918,tua bangke,低俗色情
918,kampret,低俗色情
919,kampret,低俗色情
920,kampret,低俗色情
922,sarap,低俗色情
922,mbar,低俗色情
923,kampret,低俗色情
924,bacot,低俗色情
926,ngocok,低俗色情
927,gangguin,涉敏
928,goblok,低俗色情
931,anjir,低俗色情
932,foto yang bajunya terbuka,低俗色情
933,bencong,涉敏
933,berantem,暴力恐怖
935,kunyuk,低俗色情
935,bewokan,低俗色情
936,kunyuk,低俗色情
937,sinting,低俗色情
938,monyet,低俗色情
938,babi,低俗色情
938,curi bank,违法
938,curi air,违法
939,gembel bengad,低俗色情
941,anjir,低俗色情
941,tai,低俗色情
943,bodo,低俗色情
945,sarap,低俗色情
946,bajingan,低俗色情
946,presiden,涉政
947,gembel,低俗色情
949,bangke,低俗色情
950,kampret,低俗色情
952,tinggal dihutan,涉敏
952,tertawaan monyet hutan,涉敏
953,bego,低俗色情
954,busuk,低俗色情
955,idiot,价值观
956,busuk,低俗色情
956,gila,价值观
957,idiot,低俗色情
958,pecun,低俗色情
960,bajingan,低俗色情
960,go to hell,低俗色情
960,mati,暴力恐怖
962,banci,低俗色情
963,banci,低俗色情
963,cukong,涉政
963,parpol terkorup,涉政
963,koruptor,涉政
963,bandar narkoba,违法
964,sial,低俗色情
964,bodo,低俗色情
966,anjing,低俗色情
966,gung gung gung gunggg,低俗色情
968,bajingan,低俗色情
968,ganjaran seratus kali lipat,暴力恐怖
970,bencong,涉敏
971,bajingan,低俗色情
972,idiot,涉敏
972,bullyable,涉敏
973,caileh,低俗色情
975,ngocol anjing,低俗色情
975,sampah,低俗色情
975,idiot,低俗色情
975,demen ngentot,低俗色情
975,memek,低俗色情
976,goblok,低俗色情
977,anjing,低俗色情
977,bacot,低俗色情
978,bencong,涉敏
979,kampret,低俗色情
980,kontol,低俗色情
980,sange,低俗色情
980,chatsex,低俗色情
981,kampret,低俗色情
982,open bo,低俗色情
983,tolol,低俗色情
984,tolol,低俗色情
986,bajingan,低俗色情
992,mati aja lu,暴力恐怖
992,bajingan,低俗色情
993,bodo,低俗色情
994,brengsek,低俗色情
995,bajingan,低俗色情
996,setan,低俗色情
996,budek,低俗色情
997,banci,低俗色情
998,bacot,低俗色情
1000,anjing,低俗色情
1000,goblog,低俗色情
1000,setan,低俗色情
1000,bangsat,低俗色情
1003,anjir,低俗色情
1004,ancuran tai burung,低俗色情
1005,brengsek,低俗色情
1008,sarap,低俗色情
1008,pantat wajan,低俗色情
1009,idiot,低俗色情
1010,asu,低俗色情
1010,bego,低俗色情
1010,elang ngepet,低俗色情
1011,monyet,涉敏
1012,udik/kampungan,涉敏
1012,ngangkangin,低俗色情
1016,udik,低俗色情
1017,kampungan,低俗色情
1017,norak,低俗色情
1019,sialll,低俗色情
1022,bacot,低俗色情
1023,bajingan,低俗色情
1024,bajingan,低俗色情
1025,bajingan,低俗色情
1025,bangsat,低俗色情
1026,bajingan,低俗色情
1026,bangsat,低俗色情
1028,banci,低俗色情
1028,penakut,价值观
1029,tai,低俗色情
1029,maenan bekas,低俗色情
1031,bangke,低俗色情
1032,bangke,低俗色情
1034,brengsek,低俗色情
1038,sinting,低俗色情
1039,babi,低俗色情
1040,memek,低俗色情
1041,kampret,低俗色情
1042,pelakor,低俗色情
1042,boboin lekong,低俗色情
1043,sianying,低俗色情
1043,goblok,低俗色情
1046,pecun,低俗色情
1046,brengsek,低俗色情
1046,dijemput paksa,暴力恐怖
1050,tai,低俗色情
1051,brengsek,低俗色情
1052,tai,低俗色情
1053,gila,低俗色情
1054,sinting,低俗色情
1055,bencong,涉敏
1055,asu,低俗色情
1055,tolol,低俗色情
1055,kontol,低俗色情
1056,kampungan,涉敏
1064,bodoh,低俗色情
1064,goblok,低俗色情
1065,bodohnya,低俗色情
1065,tolol,低俗色情
1066,taik,低俗色情
1069,brengsek,低俗色情
1069,anjeng,低俗色情
1070,brengsek,低俗色情
1070,anjirittt,低俗色情
1071,brengsek,低俗色情
1071,bajingan,低俗色情
1072,brengsek,低俗色情
1073,brengsek,低俗色情
1073,goblen,低俗色情
1074,anjeeeeng,低俗色情
1075,brengsek,低俗色情
1076,brengsek,低俗色情
1077,brengsek,低俗色情
1078,brengsek,低俗色情
1079,brengsek,低俗色情
1079,taik,低俗色情
1080,tolol,低俗色情
1081,kampungan,价值观
1082,anjir,低俗色情
1083,bencong,涉敏
1088,kaum bumi datar,涉敏
1088,sumbu pendek,涉敏
1088,cebong cebong kampret,涉敏
1091,bajingan,低俗色情
1092,brengsek,低俗色情
1092,bajingan,低俗色情
1093,kontol,低俗色情
1093,sange_aaaaaaaaaah,低俗色情
1094,sampah sarap,低俗色情
1095,monyet,涉敏
1098,brengsek,低俗色情
1099,ngentot,低俗色情
1101,lekong,低俗色情
1101,banci kaleng,低俗色情
1102,bajingan,低俗色情
1102,banci,涉敏
1104,tai,低俗色情
1105,brengsek,低俗色情
1107,bajingan,低俗色情
1108,bajingan,低俗色情
1108,brengsek,低俗色情
1113,bajingan,低俗色情
1114,anjir,低俗色情
1114,koplak,低俗色情
1115,tolol,低俗色情
1116,bo,低俗色情
1116,perek,低俗色情
1119,banci,涉敏
1120,bego,低俗色情
1120,ngaca dulu woyy,低俗色情
1121,kunyuk,低俗色情
1121,penyembah lembu,宗教
1125,tai,低俗色情
1125,woy,低俗色情
1126,bajingan,低俗色情
1127,babi,低俗色情
1128,bodo,低俗色情
1129,bangke,低俗色情
1130,bego',低俗色情
1131,bodo',低俗色情
1132,bajingan,低俗色情
1133,kunyuk,低俗色情
1134,goblok,低俗色情
1135,monyet,涉敏
1137,anjir,低俗色情
1138,dikit*,低俗色情
1139,setan,宗教
1139,lgbt,涉敏
1140,gembel,低俗色情
1140,koruptor,涉政
1141,memek,低俗色情
1142,babi,低俗色情
1143,anjing,低俗色情
1146,ngentot,低俗色情
1146,ngentot,低俗色情
1147,fuck,低俗色情
1147,iblis,宗教
1147,tolol,低俗色情
1148,bacot,低俗色情
1149,bego,低俗色情
1150,asu,低俗色情
1151,tolol,低俗色情
1153,anjir,低俗色情
1154,kunyuk,低俗色情
1155,babi,低俗色情
1156,idiot,低俗色情
1157,goblok,低俗色情
1157,bego,低俗色情
1158,bolot,低俗色情
1159,brengsek,低俗色情
1162,idiot,低俗色情
1165,tabib cabul,低俗色情
1165,ngocok tongkol,低俗色情
1165,gbr bugil pecun,低俗色情
1165,binatang,低俗色情
1166,grombolan,涉敏
1166,cingkrang,涉敏
1167,bacot,低俗色情
1168,bejad,低俗色情
1169,bajingan,低俗色情
1170,brengsek,低俗色情
1171,bangsat,低俗色情
1171,goblok,低俗色情
1171,homoan,低俗色情
1172,kampret,低俗色情
1173,bego,低俗色情
1174,bego,低俗色情
1175,bodo amat,低俗色情
1176,anjir,低俗色情
1178,goblog,低俗色情
1179,bajingan,低俗色情
1180,kontol,低俗色情
1180,suka,低俗色情
1180,beb,低俗色情
1181,sinting,涉敏
1181,sakit jiwa,涉敏
1182,ngentot,低俗色情
1183,bangcat,低俗色情
1184,bodo,低俗色情
1185,bajingan,低俗色情
1186,syetannn,宗教
1186,iblis,宗教
1187,bajingan,低俗色情
1189,goblok,低俗色情
1189,bajingan,低俗色情
1190,kunyuk,低俗色情
1191,bajingan,低俗色情
1192,bencong,低俗色情
1192,bencong,低俗色情
1193,tai,低俗色情
1194,bajingan,低俗色情
1195,brengsek,低俗色情
1196,mabok,低俗色情
1196,selangkangan,低俗色情
1196,pecun,低俗色情
1196,sempak,低俗色情
1197,bego,低俗色情
1199,cewek jablay bugil,低俗色情
1199,bokep,低俗色情
1199,fotomemek,低俗色情
1199,ngentot,低俗色情
1199,bugil,低俗色情
1200,asw,低俗色情
1202,tolol,低俗色情
1202,bencong,低俗色情
1203,kunyuk,低俗色情
1205,kunyuk,低俗色情
1206,brengsek,低俗色情
1207,goblok,低俗色情
1207,anjeng,低俗色情
1208,tolol,低俗色情
1208,nyolot,低俗色情
1210,setan,低俗色情
1211,congean,低俗色情
1211,budek,低俗色情
1213,bajingan,低俗色情
1213,matamu,低俗色情
1217,banci,低俗色情
1218,kunyuk,涉敏
1218,barbar,暴力恐怖
1219,anjir,低俗色情
1220,goblog,低俗色情
1221,banci,涉敏
1223,bajingan,低俗色情
1228,ngeue,低俗色情
1228,eue,低俗色情
1228,sampah,低俗色情
1229,idiot,低俗色情
1230,banci,涉敏
1232,"bau kaki, bau itu, bau udel, bau ketek, congean, korong, cileuh, bau kepala, bau mulut, bau karbit, jengkoleun, comberan, bangke",低俗色情
1233,monyet,涉敏
1235,camsex,低俗色情
1235,kaya monyet,涉敏
1237,monyet,涉敏
1238,memek,低俗色情
1238,jilatin,低俗色情
1239,norak,低俗色情
1239,kampungan,低俗色情
1240,bangke,低俗色情
1241,anjir,低俗色情
1243,kunyuk,低俗色情
1244,bangsat,低俗色情
1244,monyet,低俗色情
1244,babi,低俗色情
1244,anjing,低俗色情
1245,bego,低俗色情
1246,bego,低俗色情
1247,kunyuk,低俗色情
1247,arseto,涉政
1249,bajingan,低俗色情
1254,tolol,低俗色情
1255,tolol,低俗色情
1256,kampret,低俗色情
1257,kampret,低俗色情
1258,kampret,低俗色情
1258,garuk2,低俗色情
1261,kampret,低俗色情
1262,kampret,低俗色情
1265,bangsat,低俗色情
1265,ambleg,低俗色情
1265,ndasmu,低俗色情
1265,amoh,低俗色情
1265,goblok,低俗色情
1266,bajingan,低俗色情
1267,bajingan,低俗色情
1271,kunyuk,低俗色情
1272,brengsek,低俗色情
1273,brengsek,低俗色情
1274,setan,宗教
1277,tai,低俗色情
1278,mimpi basah,低俗色情
1278,di enaenain,低俗色情
1278,banci,低俗色情
1279,kata-katain,低俗色情
1279,bajak gebetannya,低俗色情
1279,kunyuk,涉敏
1280,kunyuk,低俗色情
1283,bajingan,低俗色情
1284,asu,低俗色情
1286,brengsek,低俗色情
1287,brengsek,低俗色情
1288,banci,涉敏
1289,tai,低俗色情
1290,ngentot,低俗色情
1290,bokep,低俗色情
1290,memek,低俗色情
1290,bugil,低俗色情
1290,bispak,低俗色情
1292,brengsek,低俗色情
1292,malu2in,低俗色情
1293,sinting,低俗色情
1296,bangke,低俗色情
1297,pengecut,低俗色情
1297,perek,低俗色情
1297,pelacur,低俗色情
1297,wanita tidak tahu diri,低俗色情
1297,wanita rendah,低俗色情
1297,bajingan,低俗色情
1298,bodo amat,低俗色情
1299,kunyuk,低俗色情
1302,mbajingi,低俗色情
1302,bajingan,低俗色情
1303,kontol,低俗色情
1303,ngentotin,低俗色情
1303,memek,低俗色情
1304,kontol,低俗色情
1304,sange,低俗色情
1304,ngaceng,低俗色情
1306,ngentot,低俗色情
1306,sange',低俗色情
1307,kunyuk,低俗色情
1308,kunyuk,低俗色情
1309,bodohnya,低俗色情
1311,tai,低俗色情
1313,babi,低俗色情
1314,memek,低俗色情
1314,tante,低俗色情
1315,banci,低俗色情
1315,lgbt,涉敏
1316,bacot,低俗色情
1316,pengecut,低俗色情
1317,idiot,低俗色情
1318,kunyuk,低俗色情
1319,anjir,低俗色情
1320,tai kuda,低俗色情
1322,anjir,低俗色情
1323,anjing,低俗色情
1324,anjing,低俗色情
1325,babi,涉敏
1325,user,涉敏
1326,bodo,低俗色情
1327,bacot,低俗色情
1329,bangke,低俗色情
1331,bangke,低俗色情
1334,monyet,涉敏
1335,monyet,涉敏
1336,hina banget lo jadi orang,价值观
1338,anjing,低俗色情
1340,kampret,低俗色情
1340,sekarat,暴力恐怖
1341,asu,低俗色情
1344,malingsia,涉敏
1344,brengsek,低俗色情
1345,memek,低俗色情
1345,basah,低俗色情
1345,masukin,低俗色情
1346,memek,低俗色情
1346,becek,低俗色情
1347,memek,低俗色情
1347,di gilir,低俗色情
1347,asik,低俗色情
1348,memek,低俗色情
1348,kentot,低俗色情
1348,kontol,低俗色情
1349,memek,低俗色情
1349,basah,低俗色情
1349,keluar masuk pake jari jadi licin,低俗色情
1350,memek,低俗色情
1350,lonte,低俗色情
1350,disodok,低俗色情
1350,kontol,低俗色情
1350,gede,低俗色情
1351,memek,低俗色情
1351,sodok,低俗色情
1352,memek,低俗色情
1354,bajingan,低俗色情
1354,preman,低俗色情
1355,brengsek,低俗色情
1356,bajingan,低俗色情
1357,jilmek,低俗色情
1357,memek,低俗色情
1358,brengsek,低俗色情
1359,babi,低俗色情
1360,babi,低俗色情
1360,anjeng,低俗色情
1360,kimakkk,低俗色情
1360,bocahh setan,低俗色情
1362,monyet hitam sulawesi,涉敏
1364,monyet lu songong,低俗色情
1365,monyet,涉敏
1369,banci,涉敏
1370,kampret,低俗色情
1370,mca,涉政
1371,banci,涉敏
1372,anjir,低俗色情
1375,bangke,低俗色情
1375,goblok,低俗色情
1375,mampus lu,暴力恐怖
1376,ngata-ngatain bodoh,涉敏
1376,hidup ga bermanfaat,涉敏
1376,ga pernah ngaji,宗教
1377,tai,低俗色情
1378,ngaca luh bolot,低俗色情
1380,memek,低俗色情
1381,tolol,低俗色情
1382,kunyuk,低俗色情
1383,monyet,涉敏
1383,ngatain,低俗色情
1384,tai,低俗色情
1385,banci,低俗色情
1387,ngentot,低俗色情
1388,ngentot,低俗色情
1388,sangean,低俗色情
1389,brengsek,低俗色情
1389,bodoh,低俗色情
1389,tolol,低俗色情
1390,ngocok,低俗色情
1390,memek,低俗色情
1391,memek,低俗色情
1391,tyap,低俗色情
1391,hri,低俗色情
1391,snge,低俗色情
1391,mulu,低俗色情
1392,kampungan,低俗色情
1393,tai,低俗色情
1394,sarap,低俗色情
1395,brengsek,低俗色情
1397,banci,涉敏
1398,kunyuk,低俗色情
1398,wtf,低俗色情
1400,anjir,低俗色情
1401,makan tai,低俗色情
1402,kampret,低俗色情
1403,banci,低俗色情
1404,shit,低俗色情
1404,bacot,低俗色情
1405,monyet,涉敏
1406,paloi,低俗色情
1406,bodo,低俗色情
1407,tai,低俗色情
1411,asu,低俗色情
1412,banci,涉敏
1414,dilaknat,宗教
1414,kiamat,宗教
1414,digentayangin arwah,宗教
1416,banci,涉敏
1418,sinting,低俗色情
1420,pakdeku muslim punya asu,宗教
1421,goblok,低俗色情
1421,cuk,低俗色情
1421,anjing,低俗色情
1422,idiot,低俗色情
1423,bajingan,低俗色情
1423,ganjaran seratus kali lipat,暴力恐怖
1424,aseng,涉敏
1424,pribumi asu,涉敏
1424,kacung,低俗色情
1425,goblog,低俗色情
1425,bangsat,低俗色情
1426,bangke,低俗色情
1427,tai kucing,低俗色情
1428,tai,低俗色情
1432,bejad,价值观
1432,dilaknat oleh allah,宗教
1433,memek,低俗色情
1435,ngentot,低俗色情
1436,bajingan,低俗色情
1439,goblok,低俗色情
1441,perjaka,低俗色情
1441,idiot,低俗色情
1441,njir,低俗色情
1446,bajingan,低俗色情
1447,bejad,低俗色情
1447,kasar,低俗色情
1447,anjing,低俗色情
1448,bejad,低俗色情
1448,dilaknat oleh allah,宗教
1449,bejad,低俗色情
1449,tabiatnya kasar,低俗色情
1450,bego,低俗色情
1451,goblog,低俗色情
1451,maling,违法
1456,pecun',低俗色情
1457,kampungan,低俗色情
1457,bodoh,低俗色情
1458,sarap,低俗色情
1459,monyet,涉敏
1460,bajingan,低俗色情
1462,kontol,低俗色情
1463,ngocok,低俗色情
1463,memek,低俗色情
1465,perek,低俗色情
1466,memek,低俗色情
1472,ngentot,低俗色情
1475,cebong,涉政
1475,kampret,涉政
1476,kontol,低俗色情
1477,babi,涉敏
1477,ronggeng,低俗色情
1478,bodo amat,低俗色情
1479,anjing,低俗色情
1480,goblog,低俗色情
1480,maling,违法
1481,kafir,宗教
1481,coli,低俗色情
1482,gila,涉敏
1483,tai,低俗色情
1484,kunyuk,低俗色情
1484,kehed,低俗色情
1486,jongos aseng,涉敏
1489,anjing,低俗色情
1490,anjing,低俗色情
1490,bangsat,低俗色情
1490,brengsek,低俗色情
1491,meluat,低俗色情
1491,sombong,价值观
1491,so muka,价值观
1492,menistakan agama lain,宗教
1494,ngewe,低俗色情
1494,kontol,低俗色情
1499,banci,涉敏
1501,goblok,低俗色情
1502,sialan,低俗色情
1502,bajingan,低俗色情
1503,tai,低俗色情
1503,pelakor,低俗色情
1504,kontol,低俗色情
1504,nyepong,低俗色情
1504,sange,低俗色情
1504,ngemut,低俗色情
1504,anu,低俗色情
1504,coli,低俗色情
1504,colmek,低俗色情
1504,bokep,低俗色情
1504,mesum,低俗色情
1505,kontol,低俗色情
1505,bokepgratis,低俗色情
1505,memek,低俗色情
1505,ngentot,低俗色情
1506,ngentot,低俗色情
1507,babi,涉敏
1508,anjing,低俗色情
1510,homok,低俗色情
1510,ngentot,低俗色情
1510,live di blued,低俗色情
1511,homok,低俗色情
1511,ngentot,低俗色情
1511,gayvid,低俗色情
1511,gvid,低俗色情
1511,lokalhangat,低俗色情
1512,anjing,低俗色情
1513,bajingan,低俗色情
1517,bacot,低俗色情
1518,beruk,低俗色情
1518,kampungan,价值观
1520,bangsat,低俗色情
1520,bajingan,低俗色情
1521,babi,涉敏
1521,sial,低俗色情
1523,jilat vagina,低俗色情
1523,gigit klentit,低俗色情
1524,kontol,低俗色情
1524,tete,低俗色情
1524,putingnya,低俗色情
1525,bajingan,低俗色情
1525,kapok,暴力恐怖
1526,kontol,低俗色情
1526,dicroottin,低俗色情
1526,kontol yg keras,低俗色情
1527,ngentot,低俗色情
1527,crottttt,低俗色情
1528,lonte,低俗色情
1528,kontol,低俗色情
1528,jembut,低俗色情
1529,bajingan,低俗色情
1530,kontol,低俗色情
1530,crot,低俗色情
1530,coli,低俗色情
1531,kontol,低俗色情
1531,coli,低俗色情
1531,bahancoli,低俗色情
1532,gays,低俗色情
1532,coli,低俗色情
1532,kontol,低俗色情
1532,bahancoli,低俗色情
1533,crot,低俗色情
1533,kontol,低俗色情
1533,ngentot,低俗色情
1534,kontol,低俗色情
